run,execution_time
310,0.0011183229999005562
311,0.0011663650002446957
312,0.0011506119999467046
313,0.0011159199998473923
314,0.0010001349996855424
315,0.0009846710004239867
316,0.0009492500003034365
317,0.0008839380002427788
318,0.0010476349998498335
319,0.0008323060001202975
320,0.0011106970000582805
321,0.0010751800000434741
322,0.000971038999978191
323,0.0010191179999310407
324,0.0010642610000104469
325,0.0008462139999210194
326,0.0007989749997250328
327,0.001022441999793955
328,0.0010188050000579096
329,0.0010196609996455663
330,0.0009117869999499817
331,0.00109061200009819
332,0.0009247650000361318
333,0.0010815230002663156
334,0.0009564200004206214
335,0.0009019969998007582
336,0.0008515009999428003
337,0.0009416689999852679
338,0.001015475999793125
339,0.0010679160000108823
340,0.001154535000296164
341,0.0010630619999574265
342,0.0008752379999350524
343,0.0011234240000703721
344,0.0011418879998927878
345,0.0011923040001420304
346,0.0012011009998786903
347,0.0011321340002723446
348,0.0010580160001154582
349,0.001229028000125254
350,0.0011905239998668549
351,0.000873451000188652
352,0.0009413319999111991
353,0.0010653090002961108
354,0.0012451560000954487
355,0.0009090930002457753
356,0.000834823999866785
357,0.0010387620000074094
358,0.0010508000000299944
359,0.0011930420000680897
360,0.001017707999835693
361,0.0009257540000362496
362,0.0010014839999712422
363,0.0009914219999700435
364,0.0009761750002326153
365,0.0009384730001329444
366,0.001067933999820525
367,0.000954105000346317
368,0.0007392050001726602
369,0.0009758290002537251
370,0.0011316420000184735
371,0.0008943159996306349
372,0.0010669090002011217
373,0.0008309019999614975
374,0.0007805180002833367
375,0.0009661909998612828
376,0.0010570919998826867
377,0.0008796920001259423
378,0.0009222860003319511
379,0.0008615299998382397
380,0.0008125289996314677
381,0.0009047260000443202
382,0.0008810689996607834
383,0.0010182290002376249
384,0.0009657079999669804
385,0.0010754049999377457
386,0.0009376289999636356
387,0.0008211720000872447
388,0.0008867249998729676
389,0.0008017340001060802
390,0.0006783310000173515
391,0.0007837930002096982
392,0.0007473229998140596
393,0.0007449179997820465
394,0.0007093399999575922
395,0.0010106600002472987
396,0.0009320879998995224
397,0.0009922949998326658
398,0.0010027559997070057
399,0.0008380550002584641
400,0.0010636599999997998
401,0.0010662519998732023
402,0.0010360100000070815
403,0.0009027829996739456
404,0.0008520440001120733
405,0.0012731599999824539
406,0.0008978000000752218
407,0.0009656810002525162
408,0.0010629419998622325
409,0.0009820919999583566
410,0.000990821999948821
411,0.0009526829999231268
412,0.000741784000183543
413,0.000998858000002656
414,0.0013159529999029473
415,0.0010943349998342455
416,0.0012322669999775826
417,0.0008163420002347266
418,0.0010470950001035817
419,0.0009455370000068797
420,0.0008453010000266659
421,0.0007745459997750004
422,0.0009871259999272297
423,0.0010188129999733064
424,0.0010671599998204329
425,0.0010319699999854492
426,0.0009850320002442459
427,0.0009417420001227583
428,0.0007817589998921903
429,0.001061319999735133
430,0.0011765000003833848
431,0.001048932999765384
432,0.0010870259998227993
433,0.0008730179997655796
434,0.0011159740001858154
435,0.0009497040000496781
436,0.0009505180000815017
437,0.001165504999789846
438,0.0011141750001115724
439,0.000879108999924938
440,0.0008951889999480045
441,0.0010480340001777222
442,0.0009468359999118547
443,0.0010425400000713125
444,0.000751530999878014
445,0.0007688709997637488
446,0.0010496979998606548
447,0.0009995959999287152
448,0.001026972000090609
449,0.00096248599993487
450,0.0009003899999697751
451,0.0007647249999536143
452,0.0007986619998519018
453,0.0009634250000090105
454,0.001016408999930718
455,0.0009310080004070187
456,0.0010376660002293647
457,0.0009783069999684813
458,0.001278511999771581
459,0.0011158809998050856
460,0.001087351000023773
461,0.0010028900001088914
462,0.0008461580000584945
463,0.0008920160003071942
464,0.0009888770000543445
465,0.0009466179999435553
466,0.0007339709995903831
467,0.0010685770002965
468,0.0010301709999112063
469,0.0008285049998448812
470,0.0012215619999551564
471,0.0008572339997954259
472,0.0007962259996929788
473,0.0013373470001170062
474,0.0010356100001445157
475,0.0010331160001442186
476,0.0010737539996625856
477,0.0009304719997089705
478,0.000866098000187776
479,0.0007485399996767228
480,0.0006693970003652794
481,0.0008922800002437725
482,0.0007583840001643694
483,0.0007883570001467888
484,0.0010805120000441093
485,0.001047905999712384
486,0.0010891699998865079
487,0.0008427160000792355
488,0.0008986890002233849
489,0.0011059099997510202
490,0.0010623510002005787
491,0.0009748590000526747
492,0.000999269999738317
493,0.0009714590000839962
494,0.0010029169998233556
495,0.0010647310000422294
496,0.0008675180001773697
497,0.0010397930000181077
498,0.001207581000016944
499,0.0010493030003999593
500,0.0009461530003136431
501,0.0009675979999883566
502,0.0009650299998611445
503,0.0010003950001191697
504,0.0009541639997223683
505,0.0008984510000118462
506,0.001106246999825089
507,0.0010607169997456367
508,0.0010543550001784752
509,0.0010055789998659748
510,0.001013454000258207
511,0.001240718999724777
512,0.0012078560002919403
513,0.0013273600002321473
514,0.0012018600000374136
515,0.0011264029999438208
516,0.0011847060000036436
517,0.0012285650000194437
518,0.0011060269998779404
519,0.0010226290000900917
520,0.0010591199998088996
521,0.0010170219998144603
522,0.0009448749997318373
523,0.001026570000249194
524,0.0009727940000630042
525,0.0009395199999744364
526,0.0010518190001675976
527,0.0011200170001757215
528,0.0010473890001776454
529,0.0010681759999897622
530,0.0010726809996413067
531,0.0009652240000832535
532,0.0009307580003223848
533,0.000988431999758177
534,0.0009406399999534187
535,0.0008917709997149359
536,0.000948107000112941
537,0.0009605850000298233
538,0.0009844999999586435
539,0.001003577999654226
540,0.0010344399997848086
541,0.0010594489999675716
542,0.000889593000010791
543,0.0008913159999792697
544,0.0011962639996454527
545,0.0010063830000035523
546,0.0010614779998832091
547,0.0008793570000307227
548,0.0008707209999556653
549,0.0008645699999760836
550,0.0011714780002876068
551,0.0009902199999487493
552,0.0010167669997827034
553,0.00087728500011508
554,0.0008773599997766723
555,0.00103010600014386
556,0.000887375999809592
557,0.0008021470002859132
558,0.0007022260001576797
559,0.0007353940000029979
560,0.0008010339997781557
561,0.000953656000092451
562,0.0009460999999646447
563,0.0013177490000089165
564,0.00091913400001431
565,0.0008134569998219376
566,0.0007864439999138995
567,0.0010286550000273564
568,0.000787378000040917
569,0.0007811430000401742
570,0.0007649230001334217
571,0.0007911759998933121
572,0.001055270000051678
573,0.00099442500004443
574,0.0009514839998701063
575,0.0009893809997265635
576,0.0010537379998822871
577,0.0010491520001778554
578,0.0013588980000349693
579,0.001054081999882328
580,0.001114748999953008
581,0.0009898440002871212
582,0.001104464000036387
583,0.0009598560000085854
584,0.0009893019996525254
585,0.0008325120002155018
586,0.0009876489998532634
587,0.0008163669999703416
588,0.0010937530000774132
589,0.0009433469999748922
590,0.0010424279998915154
591,0.0010953189998872404
592,0.001137196999934531
593,0.0010164049999730196
594,0.0009079169999495207
595,0.0009504919999017147
596,0.0011914599999727216
597,0.0009010520002448175
598,0.0009562769996591669
599,0.0007771959999445244
600,0.0009144249997916631
601,0.0011068320000049425
602,0.0009480779999648803
603,0.0009578220001458249
604,0.0009929100001500046
605,0.001076178999937838
606,0.0010836880001079408
607,0.0011757639999814273
608,0.0010164099999201426
609,0.0011732650000340072
610,0.0009345910002593882
611,0.0009727819997351617
612,0.0009629440000935574
613,0.0010141200000362005
614,0.000961405999987619
615,0.0008806129999356926
616,0.000988128999779292
617,0.0008388410001316515
618,0.0010657349998837162
619,0.0010129450001841178
620,0.0010541890001150023
621,0.001060518000031152
622,0.0009141010000348615
623,0.001050420999945345
624,0.0010556480001469026
625,0.0009307690002060554
626,0.0010271229998579656
627,0.001366128999961802
628,0.0010840529998858983
629,0.0011183830001755268
630,0.001237100999787799
631,0.0010827959999915038
632,0.0009033360001922119
633,0.0010831429999598186
634,0.0011841810000987607
635,0.0010850519997802621
636,0.0011164530001224193
637,0.00110066499973982
638,0.0013786329996037239
639,0.0011351520001881
640,0.0011623079999480979
641,0.0009687049996500718
642,0.001293017000079999
643,0.0011455069998191902
644,0.001190792000215879
645,0.0009411510000063572
646,0.0012107949996789102
647,0.0012114940000174101
648,0.0010222330001852242
649,0.0011641359997156542
650,0.0010569999999461288
651,0.0011288770001556259
652,0.0011962190001213457
653,0.0010161629998037824
654,0.001193650000004709
655,0.001134464000188018
656,0.0011172780000379134
657,0.0008876229999259522
658,0.0011112140000477666
659,0.0011066479996770795
660,0.0009998470000027737
661,0.0008727489998818783
662,0.0008947970000008354
663,0.0007378499999504129
664,0.0008257570002569992
665,0.0007851139998820145
666,0.001024521000090317
667,0.0009631100001570303
668,0.0009788229999685427
669,0.0010012030002144456
670,0.0010609600003590458
671,0.0009859980000328505
672,0.0010217979997833027
673,0.00120848799997475
674,0.001066456999978982
675,0.0010445109996908286
676,0.0011603240000113146
677,0.0010994049998771516
678,0.0009824210001170286
679,0.0009772539997356944
680,0.0008883560003596358
681,0.001064686000063375
682,0.0009342610001112917
683,0.0010461189999659837
684,0.0009567729998707364
685,0.001102417999845784
686,0.0009570699999130738
687,0.0009989820000555483
688,0.0008977710003819084
689,0.0012859299999945506
690,0.000951349999922968
691,0.0011557840002751618
692,0.000806797000223014
693,0.0010485029997653328
694,0.0009400310000273748
695,0.0012641929997698753
696,0.0009379389998684928
697,0.0009056049998434901
698,0.0009159630003523489
699,0.0009546850001243001
700,0.0010322670000277867
701,0.0010828600002241728
702,0.0009095160003198544
703,0.0008747199999561417
704,0.0009998270002142817
705,0.0013678929999514367
706,0.001132620999669598
707,0.0012325610000516463
708,0.0011507330000313232
709,0.0011309989999972458
710,0.0010330930003874528
711,0.001164128999789682
712,0.001043378999838751
713,0.001120129999890196
714,0.0011456390002422268
715,0.0011354449998179916
716,0.0011535769999682088
717,0.0011101220002274204
718,0.0010457759999553673
719,0.0010818920000019716
720,0.001004142000056163
721,0.0008924180001486093
722,0.0008861580004122516
723,0.0010006980000980548
724,0.001107119000153034
725,0.0009313010000369104
726,0.0010406269998384232
727,0.000855085999774019
728,0.0007267490000231192
729,0.0009423179999430431
730,0.0007937459999993735
731,0.0008934980000958603
732,0.0008981279997897218
733,0.0009683319999567175
734,0.0010379139998804021
735,0.0009826919999795791
736,0.0009960309998859884
737,0.0013554679999288055
738,0.0012598260000231676
739,0.0011647850001281768
740,0.0011646450002444908
741,0.0008554720002393879
742,0.0008722820002731169
743,0.0009952509999493486
744,0.0008828959998936625
745,0.0010123070001100132
746,0.0010959700002786121
747,0.0010742370000116352
748,0.0007873939998717105
749,0.0008070799999586598
750,0.0012012289998892811
751,0.001058600000305887
752,0.0011578000003282796
753,0.0011578580001696537
754,0.0009324150000793452
755,0.0009235530001205916
756,0.0009537290002299414
757,0.0010376840000390075
758,0.0008663710000291758
759,0.0011072209999838378
760,0.0010576939998827584
761,0.0011219269999855896
762,0.0009269459997085505
763,0.0009280669996769575
764,0.000872684000114532
765,0.0009308470002906688
766,0.001030789000196819
767,0.0010296810000909318
768,0.0010322450002604455
769,0.0009751880002113467
770,0.0011989039999207307
771,0.0009219170001415478
772,0.0010647690000951116
773,0.0009673709996604885
774,0.0010149909999199735
775,0.0009214630003953062
776,0.0009724149999783549
777,0.0010384390002400323
778,0.0009197270001095603
779,0.0011511840002640383
780,0.0009764799997356022
781,0.0011415540002417401
782,0.0010080339998239651
783,0.0009363310000480851
784,0.0009908820002237917
785,0.0010647439999047492
786,0.0008292880002045422
787,0.0010306459998901119
788,0.0009741349999785598
789,0.001008278999961476
790,0.00096264700005122
791,0.0009265889998459897
792,0.0010683090004022233
793,0.0009839589997682197
794,0.0011217670003134117
795,0.0012046840001858072
796,0.0011439639997661288
797,0.001126464000208216
798,0.0013328890004231653
799,0.0010057780000352068
800,0.0010432429999127635
801,0.000886704000095051
802,0.0010997999997925945
803,0.0009627140002521628
804,0.001090148000002955
805,0.0011585279999053455
806,0.001075074000254972
807,0.0010554450000199722
808,0.0009988809997594217
809,0.0009911550000651914
810,0.0008932830000958347
811,0.0008424229999945965
812,0.0009670110002844012
813,0.0010832540001501911
814,0.0009063929996955267
815,0.0011070010000366892
816,0.0012670199998865428
817,0.0010634149998622888
818,0.0008643689998280024
819,0.0009554799999023089
820,0.0008804839999356773
821,0.0007807100000718492
822,0.0008178339999176387
823,0.0008973340000011376
824,0.0010774600000331702
825,0.0010333280001759704
826,0.0010128409999197174
827,0.001039174999732495
828,0.0008450489999631827
829,0.0011392380001780111
830,0.0010934360002465837
831,0.0009449740000491147
832,0.0011687839996739058
833,0.001125932000377361
834,0.0010920099998656951
835,0.0010647310000422294
836,0.0011266849996900419
837,0.0012481170001592545
838,0.0012396989995977492
839,0.0011627539997789427
840,0.0012293319996388163
841,0.0011301869999442715
842,0.0011572580001484312
843,0.0011706469999808178
844,0.0011472119999780261
845,0.001005953000003501
846,0.0009487529996476951
847,0.0009984320004150504
848,0.0010869520001506316
849,0.0011749479999707546
850,0.0009294780002164771
851,0.0009049899999808986
852,0.0009757299999364477
853,0.0008974170000328741
854,0.0008990700002868834
855,0.0009346030001324834
856,0.0011141730001327232
857,0.0011463010000625218
858,0.0010791179997795552
859,0.0011146839997309144
860,0.0008266720001302019
861,0.0012140389999331092
862,0.001071108999894932
863,0.000990838000234362
864,0.0009902679998958774
865,0.0008560100000067905
866,0.0009694849995867116
867,0.0009684900001047936
868,0.0008231419997173361
869,0.001122673000281793
870,0.001075435000075231
871,0.0011147480004183308
872,0.000991883999631682
873,0.0009346299998469476
874,0.0008075969999481458
875,0.0010055129996544565
876,0.0009464190002290707
877,0.0007618099998580874
878,0.0007467010000254959
879,0.0009606930002519221
880,0.0010031080000771908
881,0.0010469319995536353
882,0.0011293090001345263
883,0.00118560599958073
884,0.0011313700001664984
885,0.0011115279999103223
886,0.0011838650002573559
887,0.0010300279996044992
888,0.0010425360001136141
889,0.0011252159997638955
890,0.0010882259998652444
891,0.0009460639998906117
892,0.0012943310002810904
893,0.001102626999909262
894,0.0010882329997912166
895,0.001055647000157478
896,0.0011069379997934448
897,0.0009747180001795641
898,0.001011258000289672
899,0.0009074260001398216
900,0.0009581939998497546
901,0.0009469999999964784
902,0.0009080730001187476
903,0.0010288710000168066
904,0.0010290179998264648
905,0.001061554999978398
906,0.0009003449999909208
907,0.0009183879997181066
908,0.001080291000107536
909,0.0011009170002580504
910,0.0009599340000931988
911,0.0011822209999081679
912,0.0010793569999805186
913,0.0008839020001687459
914,0.0008473839998259791
915,0.0008123009997689223
916,0.0010141630000362056
917,0.0009668640000199957
918,0.0010007609998865519
919,0.001008836999972118
920,0.0008944409996729519
921,0.001028827000027377
922,0.0009202349997394776
923,0.0011883010001838556
924,0.0011983370000052673
925,0.0009885099998427904
926,0.0010084309997182572
927,0.000993737000044348
928,0.0008473479997519462
929,0.000867683000251418
930,0.0010934289998658642
931,0.000973359999989043
932,0.0011798209998232778
933,0.0011200650001228496
934,0.0010534140001254855
935,0.0010133680002581968
936,0.0009305389999099134
937,0.0009002460001283907
938,0.0009059469998646819
939,0.0009954770002877922
940,0.0010420529997645644
941,0.0010701250002966844
942,0.0009983960003410175
943,0.0011343819996909588
944,0.0009111599997595476
945,0.0012266769999769167
946,0.0009580860000824032
947,0.0009820539999054745
948,0.0010299850000592414
949,0.0010128849999091472
950,0.0009413539996785403
951,0.0007667360000596091
952,0.0007515659999626223
953,0.0009866159998637158
954,0.0011288549999335373
955,0.0009397339999850374
956,0.0010576350000519597
957,0.0012663719999181922
958,0.0009394570001859393
959,0.0011838300001727475
960,0.0009497280002506159
961,0.000942149999900721
962,0.0009103639999921143
963,0.0010054220001620706
964,0.00089745800005403
965,0.0008083620000434166
966,0.0008467849997941812
967,0.0008309919999192061
968,0.0009545759999127768
969,0.0009865410002021235
970,0.0009615879998818855
971,0.0010654160000740376
972,0.0013133540001035726
973,0.0010868150002352195
974,0.0009659780002948537
975,0.0009988729998440249
976,0.0010339990003558341
977,0.0009901989997160854
978,0.0010380130001976795
979,0.001020310000058089
980,0.0012758759999087488
981,0.0010032110003521666
982,0.0011187559998688812
983,0.001152609000200755
984,0.0011440949997449934
985,0.0011170590000801894
986,0.0011683400002766575
987,0.0012675160000981123
988,0.0011655710000013642
989,0.00106536099974619
990,0.0010728870001912583
991,0.0015194440002233023
992,0.0009501360000285786
993,0.0008865620002325159
994,0.0010693929998524254
995,0.0010310790003131842
996,0.0008099180004137452
997,0.0009963960001186933
998,0.0011189900001227215
999,0.0009023390002766973
1000,0.0009229550000782183
